Order_ID,Customer_ID,Warehouse_ID,Delivery_Partner_ID,Order_Date,Order_Dispatched_Date,Promised_Delivery_Date,Actual_Delivery_Date,Distance_KM,Order_Value,Freight_Cost,Packaging_Cost,Warehouse_Handling_Cost,Delivery_Partner_Cost,Order_Status
ORD04952,CUST1187,WH006,DP091,2024-10-19,2024-10-20,2024-10-21,2024-10-20,22.8,890.03,157.6,35.64,69.06,190.96,Delivered
ORD04953,CUST0692,WH041,DP001,2024-12-30,2024-12-31,2025-01-01,2025-01-04,31.9,921.59,239.09,54.94,68.95,253.13,Delivered
ORD04954,CUST0904,WH011,DP013,2024-08-27,,2024-08-30,,9.8,839.76,111.95,47.51,58.39,99.16,Cancelled
ORD04955,CUST0541,WH042,DP098,2024-08-02,2024-08-04,2024-08-05,2024-08-07,20.4,525.3,178.75,51.82,71.75,151.21,Delivered
ORD04956,CUST0560,WH012,DP008,2025-05-15,,2025-05-17,,7.6,2625.23,85.56,34.34,54.21,84.07,Cancelled
ORD04957,CUST0493,WH009,DP065,2025-09-09,2025-09-11,2025-09-12,2025-09-11,11.2,1793.38,145.82,16.46,51.85,101.58,Delivered
ORD04958,CUST0975,WH016,DP053,2025-08-01,2025-08-03,2025-08-04,2025-08-04,12.9,2370.53,154.52,51.87,31.39,90.97,Delivered
ORD04959,CUST0431,WH035,DP068,2025-10-29,2025-10-31,2025-11-01,2025-11-01,14.4,6197.45,123.87,27.05,72.16,106.6,Delivered
ORD04960,CUST0570,WH050,DP092,2024-08-10,2024-08-11,2024-08-13,2024-08-12,10.1,2374.59,99.37,30.65,73.46,84.65,Delivered
ORD04961,CUST1590,WH007,DP008,2024-03-09,2024-03-11,2024-03-13,2024-03-15,1.0,384.85,43.24,50.16,74.08,41.76,Delivered
ORD04962,CUST1404,WH022,DP016,2024-12-09,2024-12-09,2024-12-10,2024-12-10,12.4,578.63,129.59,48.08,55.81,117.62,Delivered
ORD04963,CUST0270,WH003,DP025,2024-04-26,2024-04-27,2024-04-28,2024-04-29,,2735.48,233.45,44.93,44.1,151.24,Delivered
ORD04964,CUST0031,WH038,DP013,2024-04-19,2024-04-20,2024-04-21,2024-04-23,13.6,1502.29,139.57,45.74,82.52,121.99,Delivered
ORD04965,CUST0818,WH006,DP064,2024-06-28,2024-06-29,2024-07-01,2024-07-02,21.2,1624.35,156.14,47.13,45.69,106.66,Delivered
ORD04966,CUST1139,WH036,DP036,2024-10-07,2024-10-07,2024-10-09,2024-10-09,7.0,1270.44,94.02,49.45,53.32,68.88,Delivered
ORD04967,CUST0471,WH035,DP040,2024-01-31,2024-02-02,2024-02-04,2024-02-05,17.8,614.16,190.5,33.44,78.38,113.18,Delivered
ORD04968,CUST0972,WH017,DP030,2025-12-10,2025-12-12,2025-12-13,2025-12-12,15.2,1844.85,153.16,54.63,84.34,91.83,Delivered
ORD04969,CUST0162,WH046,DP090,2025-10-09,2025-10-11,2025-10-13,2025-10-13,19.1,851.58,160.2,24.82,53.23,159.99,Delivered
ORD04970,CUST0562,WH002,DP098,2024-10-28,2024-10-30,2024-11-01,2024-11-02,35.1,1423.28,292.01,24.71,44.82,228.3,Delivered
ORD04971,CUST0616,WH015,DP075,2024-07-30,2024-07-31,2024-08-02,2024-08-03,2.7,2153.08,58.77,52.08,68.79,53.14,Delivered
ORD04972,CUST0464,WH039,DP032,2025-04-21,2025-04-22,2025-04-24,2025-04-23,7.8,870.91,84.07,23.9,20.47,77.7,Delivered
ORD04973,CUST0054,WH014,DP057,2024-11-25,2024-11-26,2024-11-28,2024-11-29,8.2,648.48,78.89,45.37,75.83,59.74,Delivered
ORD04974,CUST1140,WH026,DP094,2024-03-19,,2024-03-23,,31.9,1276.99,321.49,23.51,46.89,199.41,Cancelled
ORD04975,CUST1001,WH034,DP017,2025-08-26,2025-08-27,2025-08-29,2025-08-29,10.6,618.08,136.69,34.83,69.94,104.34,Delivered
ORD04976,CUST0287,WH039,DP029,2025-05-08,2025-05-10,2025-05-11,2025-05-11,24.5,1824.1,188.87,45.57,36.54,140.5,Delivered
ORD04977,CUST0945,WH049,DP022,2024-03-09,2024-03-10,2024-03-11,2024-03-12,24.6,1843.43,228.2,15.57,34.46,192.78,Delivered
ORD04978,CUST0153,WH038,DP053,2025-05-21,2025-05-22,2025-05-24,2025-05-25,13.6,3249.46,121.53,12.33,62.97,112.63,Delivered
ORD04979,CUST1770,WH011,DP025,2025-12-29,2025-12-30,2026-01-01,2026-01-01,17.5,2269.0,127.97,14.94,60.56,91.41,Delivered
ORD04980,CUST1675,WH016,DP057,2025-06-14,2025-06-16,2025-06-18,2025-06-18,22.9,1641.61,240.39,17.77,65.34,175.76,Delivered
ORD04981,CUST1474,WH047,DP097,2025-04-22,2025-04-23,2025-04-24,2025-04-23,23.5,708.82,188.31,40.17,72.43,109.2,Delivered
ORD04982,CUST1704,WH011,DP054,2025-05-14,2025-05-16,2025-05-17,2025-05-17,6.1,1287.75,77.22,25.66,82.49,75.43,Delivered
ORD04983,CUST0860,WH025,DP059,2025-11-06,2025-11-07,2025-11-08,2025-11-08,8.0,2022.86,106.71,16.09,49.8,62.59,Delivered
ORD04984,CUST0215,WH002,DP067,2025-07-29,2025-07-31,2025-08-02,2025-08-02,10.8,736.94,107.23,41.62,21.15,90.14,Delivered
ORD04985,CUST1293,WH032,DP076,2025-07-27,2025-07-28,2025-07-29,2025-07-29,34.3,696.63,358.14,46.76,72.26,162.93,Delivered
ORD04986,CUST0161,WH027,DP045,2025-12-13,2025-12-15,2025-12-17,2025-12-19,11.2,1595.68,138.42,13.22,66.3,107.9,Delivered
ORD04987,CUST1052,WH041,DP083,2025-08-28,2025-08-30,2025-09-01,2025-09-02,4.9,575.81,72.14,23.1,23.07,50.99,Delivered
ORD04988,CUST1517,WH034,DP025,2024-05-03,2024-05-05,2024-05-07,2024-05-09,42.3,1067.37,289.68,44.33,73.24,323.27,Delivered
ORD04989,CUST1107,WH032,DP048,2025-04-30,2025-05-01,2025-05-03,2025-05-04,13.6,1521.84,111.42,21.33,73.7,113.33,Delivered
ORD04990,CUST1693,WH037,DP028,2024-04-05,,2024-04-09,,9.7,1242.66,83.86,12.41,20.89,73.69,Cancelled
ORD04991,CUST1708,WH020,DP095,2024-08-24,2024-08-24,2024-08-25,2024-08-25,2.5,1634.16,55.77,51.55,62.66,42.66,Delivered
ORD04992,CUST1507,WH022,DP001,2024-09-24,2024-09-26,2024-09-27,2024-09-28,15.6,1858.78,155.76,18.37,42.88,84.13,Delivered
ORD04993,CUST1251,WH021,DP008,2024-09-02,2024-09-03,2024-09-05,2024-09-07,9.3,1969.04,115.7,18.15,79.61,83.87,Delivered
ORD04994,CUST1593,WH005,DP077,2025-04-18,2025-04-20,2025-04-22,2025-04-24,3.8,642.56,63.81,44.8,79.18,49.33,Delivered
ORD04995,CUST0385,WH035,DP049,2024-06-05,2024-06-06,2024-06-07,2024-06-08,9.8,1017.26,130.49,17.72,58.14,67.52,Delivered
ORD04996,CUST1814,WH031,DP009,2024-08-21,2024-08-23,2024-08-25,2024-08-25,13.0,1431.43,120.69,31.58,66.11,105.08,Delivered
ORD04997,CUST1616,WH044,DP024,2024-02-02,2024-02-04,2024-02-06,2024-02-07,4.4,1423.03,64.87,41.62,60.48,52.99,Delivered
ORD04998,CUST0181,WH047,DP086,2025-01-28,2025-01-29,2025-01-30,2025-01-29,19.5,1855.43,145.98,39.37,26.26,119.08,Delivered
ORD04999,CUST0079,WH024,DP069,2025-07-11,2025-07-12,2025-07-14,2025-07-13,5.1,766.36,84.27,46.6,50.71,51.14,Delivered
ORD05000,CUST1522,WH035,DP096,2024-02-12,2024-02-13,2024-02-15,2024-02-16,20.5,984.32,192.12,49.62,83.68,163.83,Delivered
ORD05001,CUST1770,WH024,DP004,2025-05-05,2025-05-05,2025-05-06,2025-05-08,13.7,928.5,111.23,16.36,77.66,107.72,Delivered
ORD05002,CUST0166,WH046,DP039,2024-03-01,2024-03-03,2024-03-04,2024-03-04,6.4,1361.2,74.7,49.65,21.43,75.61,Delivered
ORD05003,CUST1818,WH036,DP096,2024-06-25,2024-06-26,2024-06-27,2024-06-27,17.8,795.11,206.66,19.5,63.14,155.02,Delivered
ORD05004,CUST1092,WH031,DP056,2025-01-11,2025-01-12,2025-01-14,2025-01-14,6.1,939.99,76.41,41.56,32.74,64.04,Delivered
ORD05005,CUST1876,WH031,DP030,2025-11-07,2025-11-08,2025-11-09,2025-11-10,7.8,400.84,96.25,22.0,52.6,65.95,Delivered
ORD05006,CUST0581,WH033,DP032,2025-07-31,2025-08-02,2025-08-04,,14.3,1701.91,110.99,53.46,31.61,120.65,Failed/Returned
ORD05007,CUST0607,WH021,DP077,2024-11-12,2024-11-12,2024-11-13,2024-11-14,6.9,2225.84,86.31,28.64,47.21,77.84,Delivered
ORD05008,CUST1174,WH001,DP080,2024-04-01,2024-04-03,2024-04-05,,21.2,806.22,201.54,15.27,76.57,152.96,Failed/Returned
ORD05009,CUST0813,WH018,DP058,2025-07-11,2025-07-11,2025-07-13,2025-07-15,3.9,886.32,66.14,30.03,50.25,52.51,Delivered
ORD05010,CUST0828,WH023,DP094,2024-07-17,2024-07-19,2024-07-21,2024-07-22,8.2,731.91,104.42,53.69,40.7,63.96,Delivered
ORD05011,CUST0292,WH003,DP068,2025-07-01,2025-07-02,2025-07-03,2025-07-05,10.8,691.4,138.43,13.11,49.49,92.9,Delivered
ORD05012,CUST1568,WH004,DP033,2025-10-12,2025-10-14,2025-10-15,2025-10-15,13.5,1564.6,131.28,24.81,24.79,121.01,Delivered
ORD05013,CUST0920,WH047,DP021,2025-09-06,2025-09-07,2025-09-08,2025-09-08,5.6,958.44,85.45,33.37,48.2,72.07,Delivered
ORD05014,CUST1164,WH035,DP023,2025-01-08,2025-01-08,2025-01-10,2025-01-10,1.6,1162.8,47.52,47.36,56.49,,Delivered
ORD05015,CUST0980,WH042,DP091,2024-06-25,2024-06-27,2024-06-28,2024-06-28,13.9,703.63,171.68,28.87,68.16,113.68,Delivered
ORD05016,CUST0572,WH047,DP067,2024-09-18,2024-09-20,2024-09-21,2024-09-21,16.3,498.82,179.75,54.16,32.56,98.73,Delivered
ORD05017,CUST0975,WH032,DP079,2024-03-30,2024-03-31,2024-04-01,2024-04-03,15.4,368.34,141.87,51.73,80.81,114.79,Delivered
ORD05018,CUST1035,WH019,DP037,2025-04-05,2025-04-05,2025-04-06,2025-04-06,17.9,1190.65,174.76,18.72,62.22,125.09,Delivered
ORD05019,CUST0976,WH023,DP082,2024-02-14,2024-02-15,2024-02-16,2024-02-18,4.5,1379.98,65.25,52.22,48.42,54.6,Delivered
ORD05020,CUST0751,WH020,DP012,2024-10-12,2024-10-13,2024-10-15,2024-10-15,6.0,1094.68,73.31,45.36,57.82,63.76,Delivered
ORD05021,CUST1264,WH042,DP086,2025-06-13,2025-06-14,2025-06-15,2025-06-15,32.5,2432.93,262.26,36.06,43.61,151.27,Delivered
ORD05022,CUST0178,WH007,DP071,2025-03-19,2025-03-20,2025-03-21,2025-03-22,17.3,2097.04,142.31,32.08,54.47,155.68,Delivered
ORD05023,CUST0904,WH032,DP039,2024-03-04,2024-03-06,2024-03-07,2024-03-07,1.9,2088.33,46.37,31.13,46.49,44.09,Delivered
ORD05024,CUST1073,WH005,DP069,2025-01-09,2025-01-11,2025-01-12,2025-01-11,9.6,1079.9,130.98,30.87,70.44,95.31,Delivered
ORD05025,CUST1367,WH027,DP070,2025-10-20,2025-10-22,2025-10-23,2025-10-22,9.1,1057.49,97.88,33.74,53.93,86.6,Delivered
ORD05026,CUST1406,WH022,DP090,2025-05-29,2025-05-30,2025-05-31,2025-05-31,8.5,3289.96,91.29,13.31,73.33,78.69,Delivered
ORD05027,CUST0537,WH014,DP099,2024-07-04,2024-07-05,2024-07-06,2024-07-06,8.4,916.21,107.29,29.5,26.02,89.01,Delivered
ORD05028,CUST0601,WH005,DP010,2025-04-23,2025-04-25,2025-04-27,2025-04-26,4.8,1590.01,71.51,41.1,35.17,61.47,Delivered
ORD05029,CUST1534,WH035,DP094,2024-09-18,2024-09-19,2024-09-20,2024-09-22,21.9,1400.91,178.98,30.5,53.09,110.16,Delivered
ORD05030,CUST1605,WH004,DP014,2025-09-17,2025-09-18,2025-09-19,2025-09-21,9.3,1139.32,115.82,33.25,71.99,83.98,Delivered
ORD05031,CUST0686,WH045,DP048,2025-04-18,2025-04-20,2025-04-21,2025-04-21,6.3,2165.47,78.71,41.76,30.72,55.86,Delivered
ORD05032,CUST1410,WH010,DP085,2024-09-19,2024-09-21,2024-09-22,,,745.49,198.23,52.21,59.07,134.65,Failed/Returned
ORD05033,CUST0235,WH021,DP049,2024-08-22,2024-08-23,2024-08-24,2024-08-23,10.0,795.52,132.03,35.35,29.07,72.2,Delivered
ORD05034,CUST1337,WH014,DP011,2024-05-20,2024-05-20,2024-05-22,2024-05-22,9.0,532.34,83.7,33.52,23.89,72.01,Delivered
ORD05035,CUST1995,WH029,DP088,2025-09-05,2025-09-07,2025-09-08,2025-09-08,14.0,942.64,130.19,25.55,75.49,115.33,Delivered
ORD05036,CUST0370,WH036,DP030,2024-10-14,2024-10-15,2024-10-17,,16.7,498.03,129.14,49.99,24.44,129.35,Failed/Returned
ORD05037,CUST0852,WH016,DP050,2024-10-21,2024-10-22,2024-10-23,2024-10-24,15.9,2279.19,135.38,36.95,67.22,115.61,Delivered
ORD05038,CUST0799,WH018,DP077,2024-11-24,2024-11-26,2024-11-28,2024-11-28,17.2,2846.32,138.74,34.19,69.0,126.34,Delivered
ORD05039,CUST0686,WH049,DP055,2025-09-13,2025-09-14,2025-09-15,2025-09-15,7.5,342.71,96.79,18.09,26.96,71.49,Delivered
ORD05040,CUST1076,WH040,DP036,2024-05-08,2024-05-09,2024-05-10,2024-05-11,10.0,1909.98,115.72,26.95,55.22,66.16,Delivered
ORD05041,CUST0958,WH020,DP068,2025-06-06,2025-06-07,2025-06-08,2025-06-09,7.4,1203.56,87.42,20.53,23.55,84.49,Delivered
ORD05042,CUST1889,WH035,DP073,2025-10-17,2025-10-19,2025-10-20,2025-10-19,18.3,2235.12,216.71,37.38,52.48,109.51,Delivered
ORD05043,CUST1491,WH010,DP068,2024-07-16,,2024-07-18,,18.3,1510.35,189.39,41.43,71.78,93.04,Cancelled
ORD05044,CUST1162,WH044,DP006,2024-08-16,2024-08-18,2024-08-19,2024-08-20,17.0,1979.27,126.8,37.32,25.98,95.41,Delivered
ORD05045,CUST0284,WH007,DP083,2024-12-03,2024-12-04,2024-12-05,2024-12-06,5.9,577.25,70.7,41.44,43.01,64.73,delivered
ORD05046,CUST1371,WH025,DP043,2024-05-09,2024-05-10,2024-05-11,2024-05-11,9.7,1951.98,83.88,19.1,34.95,93.84,Delivered
ORD05047,CUST1259,WH005,DP007,2024-01-15,2024-01-16,2024-01-17,2024-01-18,15.6,2762.04,125.36,44.29,33.37,127.06,Delivered
ORD05048,CUST0588,WH048,DP031,2024-04-24,2024-04-26,2024-04-27,2024-04-26,9.7,821.01,95.94,18.91,50.4,84.74,Delivered
ORD05049,CUST0127,WH050,DP027,2024-06-12,2024-06-13,2024-06-14,2024-06-15,3.5,1628.53,62.03,18.03,83.98,54.8,Delivered
ORD05050,CUST1964,WH028,DP062,2024-02-28,2024-02-29,2024-03-02,2024-03-02,30.6,1651.36,271.84,22.15,68.55,192.66,Delivered
ORD05051,CUST0699,WH049,DP078,2024-07-30,2024-07-31,2024-08-02,2024-08-01,11.8,677.36,102.76,53.27,47.27,83.21,Delivered
ORD05052,CUST0729,WH010,DP047,2025-10-21,2025-10-22,2025-10-23,2025-10-24,19.8,683.9,185.45,52.51,52.62,152.65,Delivered
ORD05053,CUST0548,WH008,DP015,2024-07-07,2024-07-09,2024-07-10,2024-07-10,16.4,1094.57,144.05,17.49,70.41,85.56,Delivered
ORD05054,CUST1441,WH040,DP087,2024-09-30,2024-10-01,2024-10-03,2024-10-05,1.6,988.42,49.54,43.41,66.78,40.99,Delivered
ORD05055,CUST0616,WH022,DP095,2025-04-19,2025-04-20,2025-04-21,2025-04-21,12.1,749.62,135.07,47.51,50.48,117.95,Delivered
ORD05056,CUST1421,WH049,DP054,2024-06-09,2024-06-10,2024-06-11,2024-06-11,9.9,1032.83,94.94,46.42,74.2,91.38,Delivered
ORD05057,CUST1486,WH039,DP055,2024-01-31,2024-02-01,2024-02-03,2024-02-02,19.5,1197.6,159.78,50.1,57.17,126.84,Delivered
ORD05058,CUST1640,WH001,DP074,2024-05-15,2024-05-16,2024-05-17,2024-05-18,6.6,2102.31,86.31,12.63,75.7,63.91,Delivered
ORD05059,CUST1424,WH012,DP061,2024-08-21,2024-08-22,2024-08-23,2024-08-24,8.2,829.91,96.13,27.05,74.5,61.93,Delivered
ORD05060,CUST0355,WH001,DP031,2025-08-02,,2025-08-04,,34.0,1169.27,232.6,35.64,48.53,253.16,Cancelled
ORD05061,CUST1999,WH028,DP054,2025-12-07,,2025-12-11,,22.0,1074.7,223.55,52.15,77.91,128.07,Cancelled
ORD05062,CUST1186,WH021,DP091,2025-12-07,2025-12-09,2025-12-10,2025-12-10,6.5,1038.4,89.71,38.68,67.33,57.54,Delivered
ORD05063,CUST1356,WH048,DP092,2024-07-02,2024-07-02,2024-07-03,2024-07-05,11.3,636.14,102.17,22.31,46.91,83.97,Delivered
ORD05064,CUST1808,WH008,DP066,2025-06-27,2025-06-28,2025-06-29,2025-06-29,9.5,849.67,128.13,32.28,64.62,65.02,Delivered
ORD05065,CUST0269,WH016,DP096,2025-02-07,2025-02-09,2025-02-11,2025-02-12,12.4,1986.72,111.57,19.17,55.22,107.84,Delivered
ORD05066,CUST0063,WH034,DP038,2025-02-15,2025-02-16,2025-02-17,2025-02-19,9.2,1290.34,101.56,30.26,24.61,93.36,Delivered
ORD05067,CUST0372,WH035,DP034,2024-05-16,2024-05-17,2024-05-18,2024-05-18,17.8,2507.81,203.83,46.78,73.59,132.11,Delivered
ORD05068,CUST0091,WH037,DP051,2024-07-01,2024-07-02,2024-07-04,2024-07-04,13.9,1057.1,132.5,30.0,23.79,106.22,Delivered
ORD05069,CUST0080,WH050,DP024,2025-10-20,2025-10-21,2025-10-22,2025-10-23,5.2,1233.29,64.15,31.99,79.78,51.01,Delivered
ORD05070,CUST1843,WH020,DP044,2025-11-23,2025-11-25,2025-11-26,2025-11-27,24.2,962.4,271.2,12.67,73.45,119.86,Delivered
ORD05071,CUST1377,WH045,DP045,2025-02-20,,2025-02-24,,44.9,967.61,464.89,18.64,79.0,288.42,Cancelled
ORD05072,CUST0643,WH048,DP056,2024-07-03,2024-07-05,2024-07-07,2024-07-08,8.3,947.51,93.75,50.59,44.8,75.4,Delivered
ORD05073,CUST0844,WH017,DP079,2024-08-22,2024-08-22,2024-08-23,2024-08-25,12.5,1167.67,107.86,48.85,27.81,97.75,Delivered
ORD05074,CUST0225,WH045,DP028,2025-12-22,2025-12-24,2025-12-25,2025-12-27,11.4,565.84,107.0,44.68,82.61,89.6,Delivered
ORD05075,CUST0493,WH031,DP065,2024-02-10,2024-02-12,2024-02-14,2024-02-15,8.0,1287.8,82.22,46.9,32.38,69.4,Delivered
ORD05076,CUST0458,WH015,DP062,2024-04-26,2024-04-27,2024-04-28,2024-04-28,14.1,1432.0,117.09,30.38,70.09,118.49,Delivered
ORD05077,CUST0091,WH022,DP015,2025-02-09,2025-02-10,2025-02-11,2025-02-10,21.5,485.78,195.58,26.72,27.71,131.24,Delivered
ORD05078,CUST1431,WH003,DP084,2024-04-15,2024-04-16,2024-04-17,,6.5,1359.37,78.92,14.17,21.23,56.74,Failed/Returned
ORD05079,CUST1320,WH011,DP094,2025-08-19,,2025-08-23,,26.1,2440.14,196.65,23.53,59.55,135.77,Cancelled
ORD05080,CUST0175,WH037,DP037,2024-10-15,,2024-10-18,,24.7,1769.42,231.22,14.41,45.66,175.8,Cancelled
ORD05081,CUST0712,WH045,DP082,2025-12-08,2025-12-10,2025-12-11,2025-12-11,11.2,1473.11,127.32,27.09,54.17,91.15,Delivered
ORD05082,CUST1940,WH007,DP089,2025-01-31,2025-02-02,2025-02-03,2025-02-02,7.0,1107.54,96.68,21.12,53.08,76.59,Delivered
ORD05083,CUST1520,WH043,DP069,2025-10-19,2025-10-21,2025-10-23,2025-10-24,19.1,1575.36,181.69,24.08,36.65,141.06,Delivered
ORD05084,CUST0501,WH006,DP065,2024-09-18,2024-09-19,2024-09-21,2024-09-21,6.6,604.21,90.32,27.78,84.22,77.31,Delivered
ORD05085,CUST1948,WH011,DP052,2024-09-23,2024-09-25,2024-09-26,2024-09-26,1.9,3052.77,48.81,43.81,84.4,41.2,Delivered
ORD05086,CUST1723,WH015,DP063,2024-03-10,2024-03-11,2024-03-13,2024-03-15,3.0,1354.94,56.33,40.43,24.34,46.31,Delivered
ORD05087,CUST0997,WH037,DP011,2024-01-15,2024-01-16,2024-01-18,2024-01-19,10.0,1134.11,88.95,19.91,57.54,66.52,Delivered
ORD05088,CUST0959,WH031,DP041,2024-05-13,2024-05-13,2024-05-15,2024-05-14,6.4,1428.6,90.27,29.99,70.35,69.7,Delivered
ORD05089,CUST0238,WH020,DP065,2024-02-28,2024-03-01,2024-03-02,2024-03-01,16.7,2436.26,119.39,30.65,73.35,149.87,Delivered
ORD05090,CUST1761,WH048,DP072,2025-09-11,2025-09-12,2025-09-13,,20.8,1152.21,228.81,20.04,57.52,156.15,Failed/Returned
ORD05091,CUST0450,WH020,DP047,2025-11-03,2025-11-05,2025-11-06,,12.1,1302.94,130.9,36.17,35.43,86.87,Failed/Returned
ORD05092,CUST1962,WH008,DP034,2025-07-15,2025-07-16,2025-07-18,2025-07-19,22.1,655.01,160.38,36.86,83.83,156.95,Delivered
ORD05093,CUST0246,WH026,DP085,2025-07-26,2025-07-28,2025-07-30,2025-07-30,7.1,469.51,89.86,32.42,62.04,62.49,Delivered
ORD05094,CUST1368,WH018,DP088,2024-12-24,2024-12-25,2024-12-26,2024-12-26,10.6,551.96,130.89,19.29,21.86,99.36,Delivered
ORD05095,CUST0703,WH050,DP068,2025-01-22,2025-01-24,2025-01-26,2025-01-27,12.8,2282.04,111.68,45.27,23.54,116.05,Delivered
ORD05096,CUST0943,WH050,DP048,2025-04-29,2025-05-01,2025-05-02,2025-05-03,7.4,1931.8,81.09,29.45,84.08,79.24,Delivered
ORD05097,CUST0713,WH034,DP030,2024-04-16,2024-04-18,2024-04-19,2024-04-19,19.2,950.17,183.45,24.48,56.24,163.36,Delivered
ORD05098,CUST0336,WH047,DP058,2025-02-24,2025-02-25,2025-02-27,2025-02-28,20.5,1403.18,182.85,48.36,72.66,160.74,Delivered
ORD05099,CUST0282,WH013,DP065,2024-12-23,2024-12-24,2024-12-26,2024-12-25,1.6,2469.0,46.09,15.4,56.2,42.83,Delivered
ORD05100,CUST0014,WH008,DP029,2024-11-04,2024-11-04,2024-11-05,2024-11-05,18.3,1501.6,214.73,24.23,31.34,125.87,Delivered
ORD05101,CUST1551,WH030,DP034,2024-02-07,2024-02-07,2024-02-08,2024-02-07,5.4,1138.14,63.79,16.54,60.73,57.08,Delivered
ORD05102,CUST0032,WH049,DP012,2025-10-19,2025-10-20,2025-10-22,2025-10-23,33.0,1084.54,338.3,21.79,23.83,218.24,Delivered
ORD05103,CUST0523,WH002,DP002,2024-10-31,2024-11-01,2024-11-02,2024-11-02,6.2,1360.52,93.81,15.43,67.23,74.3,Delivered
ORD05104,CUST1304,WH043,DP072,2024-02-16,2024-02-17,2024-02-18,2024-02-18,14.0,1135.73,145.62,49.17,77.19,103.1,Delivered
ORD05105,CUST0919,WH042,DP091,2025-12-12,,2025-12-15,,13.4,1178.77,127.29,30.08,38.78,102.95,Cancelled
ORD05106,CUST1175,WH036,DP013,2025-01-13,2025-01-14,2025-01-15,2025-01-16,26.7,898.51,241.3,28.05,64.74,203.59,Delivered
ORD05107,CUST0908,WH049,DP040,2024-02-10,2024-02-11,2024-02-13,2024-02-14,26.4,614.26,298.7,32.96,22.89,215.86,Delivered
ORD05108,CUST1236,WH008,DP024,2024-06-27,2024-06-29,2024-06-30,2024-07-02,19.2,1526.67,132.43,41.99,59.58,131.84,Delivered
ORD05109,CUST0770,WH048,DP045,2024-01-31,2024-02-01,2024-02-02,2024-02-02,7.6,795.61,93.32,30.15,56.83,82.22,Delivered
ORD05110,CUST0826,WH025,DP053,2025-06-13,2025-06-15,2025-06-17,2025-06-18,21.9,941.49,186.66,41.39,57.72,174.79,Delivered
ORD05111,CUST1781,WH030,DP058,2024-11-26,2024-11-27,2024-11-28,2024-11-30,21.7,1309.38,198.01,40.98,63.88,155.14,Delivered
ORD05112,CUST1898,WH019,DP069,2024-09-29,,2024-10-02,,8.9,1680.37,106.07,43.53,44.13,77.45,Cancelled
ORD05113,CUST0988,WH028,DP028,2024-11-20,2024-11-21,2024-11-23,2024-11-26,34.9,2603.42,318.85,41.75,71.5,141.89,Delivered
ORD05114,CUST1075,WH027,DP018,2024-07-28,2024-07-29,2024-07-30,2024-07-30,8.5,428.99,110.66,20.26,67.52,68.49,Delivered
ORD05115,CUST0579,WH050,DP089,2025-06-21,2025-06-23,2025-06-24,2025-06-23,27.3,1609.17,195.48,16.01,63.18,171.36,Delivered
ORD05116,CUST0504,WH029,DP083,2025-11-04,2025-11-06,2025-11-07,2025-11-07,14.9,1072.23,136.92,47.22,78.81,129.77,Delivered
ORD05117,CUST1993,WH006,DP059,2025-06-05,2025-06-06,2025-06-07,2025-06-08,28.3,1186.5,195.64,54.78,81.03,148.04,Delivered
ORD05118,CUST1196,WH036,DP022,2025-07-26,2025-07-28,2025-07-29,,13.4,1267.93,161.45,46.35,53.01,127.9,Failed/Returned
ORD05119,CUST1345,WH038,DP045,2024-02-19,2024-02-19,2024-02-21,2024-02-22,18.0,2969.0,198.53,26.35,68.87,117.68,Delivered
ORD05120,CUST1021,WH014,DP088,2024-02-02,2024-02-04,2024-02-06,2024-02-05,12.0,306.89,129.93,13.37,58.9,74.28,Delivered
ORD05121,CUST0261,WH027,DP025,2024-05-06,2024-05-07,2024-05-09,2024-05-10,53.9,1264.15,397.69,41.45,62.2,257.51,Delivered
ORD05122,CUST0636,WH032,DP059,2025-03-04,2025-03-05,2025-03-07,2025-03-07,11.6,1835.1,144.6,12.13,55.49,94.91,Delivered
ORD05123,CUST1580,WH049,DP021,2025-11-07,2025-11-08,2025-11-10,2025-11-12,51.0,752.68,370.63,24.61,54.35,307.49,Delivered
ORD05124,CUST1758,WH047,DP007,2024-08-26,2024-08-28,2024-08-29,2024-08-29,6.5,721.2,81.07,53.71,36.29,58.17,Delivered
ORD05125,CUST0545,WH012,DP002,2024-01-03,2024-01-05,2024-01-06,2024-01-08,22.1,1324.16,207.34,33.73,44.66,144.84,Delivered
ORD05126,CUST0763,WH007,DP051,2024-09-21,2024-09-22,2024-09-23,2024-09-22,25.9,998.68,252.16,30.23,24.02,176.9,Delivered
ORD05127,CUST1610,WH018,DP043,2024-09-28,2024-09-30,2024-10-02,2024-10-04,8.5,823.02,102.94,42.78,57.2,84.86,Delivered
ORD05128,CUST1128,WH039,DP086,2025-01-07,2025-01-09,2025-01-10,2025-01-10,8.2,505.93,79.23,54.02,29.74,63.03,Delivered
ORD05129,CUST0391,WH003,DP040,2025-12-22,2025-12-24,2025-12-25,2025-12-26,9.4,1945.17,111.8,28.55,76.42,81.01,Delivered
ORD05130,CUST1867,WH017,DP012,2024-09-06,2024-09-08,2024-09-09,2024-09-11,13.7,1134.15,127.16,23.99,74.3,92.54,Delivered
ORD05131,CUST1913,WH014,DP044,2025-05-11,2025-05-12,2025-05-14,2025-05-14,5.0,665.25,79.85,27.66,24.87,65.1,Delivered
